o,d,mode,component,value,unit,status,source
210,301,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
210,302,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
210,303,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
210,304,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,201,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,202,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,203,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,204,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,205,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,206,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,207,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,208,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,209,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,210,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,211,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,212,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,213,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,214,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,215,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,216,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,217,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,101,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,102,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,103,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,104,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,301,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,302,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,303,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
211,304,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,201,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,202,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,203,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,204,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,205,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,206,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,207,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,208,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,209,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,210,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,211,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,212,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,213,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,214,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,215,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,216,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,217,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,101,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,102,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,103,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,104,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,301,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,302,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,303,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
212,304,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,201,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,202,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,203,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,204,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,205,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,206,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,207,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,208,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,209,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,210,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,211,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,212,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,213,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,214,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,215,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,216,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,217,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,101,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
213,102,lrt_all_underground,walk,,min,missing,TAZ centroid → nearest station × 1.3 detour at 4.8 km/h; population-weighted access + employment-weighted egress
